node1	label	node2
Q1387874	P2006190001	Q193494
Q1387874	P2006190002	Q3444683
Q1387874	P2006190003	Q1387874
Q2825718	P31	Q13221722
Q2825718	label	Afdera
Q2825718	P17	Q115
Q2825718	P2006190001	Q193494
Q2825718	P2006190002	Q3444683
Q2825718	P2006190003	Q2825718
Q2896857	P31	Q13221722
Q2896857	label	Berhale
Q2896857	P17	Q115
Q2896857	P2006190001	Q193494
Q2896857	P2006190002	Q3444683
Q2896857	P2006190003	Q2896857
Q3012486	P31	Q13221722
Q3012486	label	Dallol
Q3012486	P17	Q115
Q3012486	P2006190001	Q193494
Q3012486	P2006190002	Q3444683
Q3012486	P2006190003	Q3012486
Q3056069	P31	Q13221722
Q3056069	label	Erebti
Q3056069	P17	Q115
Q3056069	P2006190001	Q193494
Q3056069	P2006190002	Q3444683
Q3056069	P2006190003	Q3056069
Q3198642	P31	Q13221722
Q3198642	label	Koneba
Q3198642	P17	Q115
Q3198642	P2006190001	Q193494
Q3198642	P2006190002	Q3444683
Q3198642	P2006190003	Q3198642
Q3304289	P31	Q13221722
Q3304289	label	Megale
Q3304289	P17	Q115
Q3304289	P2006190001	Q193494
Q3304289	P2006190002	Q3444683
Q3304289	P2006190003	Q3304289
Q4904270	P31	Q13221722
Q4904270	label	Bidu
Q4904270	P17	Q115
Q4904270	P2006190001	Q193494
Q4904270	P2006190002	Q3444683
Q4904270	P2006190003	Q4904270
Q3444707	P31	Q13220204
Q3444707	label	Fantena Rasu
Q3444707	P17	Q115
Q3444707	P2006190001	Q193494
Q3444707	P2006190002	Q3444707
Q1249786	P31	Q13221722
Q1249786	label	Aura
Q1249786	P17	Q115
Q1249786	P2006190001	Q193494
Q1249786	P2006190002	Q3444707
Q1249786	P2006190003	Q1249786
Q1268669	P31	Q13221722
Q1268669	label	Teru
Q1268669	P17	Q115
Q1268669	P2006190001	Q193494
Q1268669	P2006190002	Q3444707
Q1268669	P2006190003	Q1268669
Q3061682	P31	Q13221722
Q3061682	label	Ewa
Q3061682	P17	Q115
Q3061682	P2006190001	Q193494
Q3061682	P2006190002	Q3444707
Q3061682	P2006190003	Q3061682
Q3120758	P31	Q13221722
Q3120758	label	Gulina
Q3120758	P17	Q115
Q3120758	P2006190001	Q193494
Q3120758	P2006190002	Q3444707
Q3120758	P2006190003	Q3120758
Q3443017	P31	Q13221722
Q3443017	label	Yalo
Q3443017	P17	Q115
Q3443017	P2006190001	Q193494
Q3443017	P2006190002	Q3444707
Q3443017	P2006190003	Q3443017
Q3444726	P31	Q13220204
Q3444726	label	Hari Rasu
Q3444726	P17	Q115
Q3444726	P2006190001	Q193494
Q3444726	P2006190002	Q3444726
Q2865907	P31	Q13221722
Q2865907	label	Dalifage
Q2865907	P17	Q115
Q2865907	P2006190001	Q193494
Q2865907	P2006190002	Q3444726
Q2865907	P2006190003	Q2865907
Q3019225	P31	Q13221722
Q3019225	label	Dewe
Q3019225	P17	Q115
Q3019225	P2006190001	Q193494
Q3019225	P2006190002	Q3444726
Q3019225	P2006190003	Q3019225
Q3443013	P31	Q13221722
Q3443013	label	Simurobi Gele'alo
Q3443013	P17	Q115
Q3443013	P2006190001	Q193494
Q3443013	P2006190002	Q3444726
Q3443013	P2006190003	Q3443013
Q3443041	P31	Q13221722
Q3443041	label	Telalak
Q3443041	P17	Q115
Q3443041	P2006190001	Q193494
Q3443041	P2006190002	Q3444726
Q3443041	P2006190003	Q3443041
Q3514202	P31	Q13221722
Q3514202	label	Hadele Ele
Q3514202	P17	Q115
Q3514202	P2006190001	Q193494
Q3514202	P2006190002	Q3444726
Q3514202	P2006190003	Q3514202
Q3478428	P31	Q13220204
Q3478428	label	Semien Shewa Zone
Q3478428	P17	Q115
Q3478428	P2006190001	Q202107
Q3478428	P2006190002	Q3478428
Q784515	P31	Q13221722
Q784515	label	Yaya Gulele
Q784515	P17	Q115
Q784515	P2006190001	Q202107
Q784515	P2006190002	Q3478428
Q784515	P2006190003	Q784515
Q3103930	P31	Q13221722
Q3103930	label	Gerar Jarso
Q3103930	P17	Q115
Q3103930	P2006190001	Q202107
Q3103930	P2006190002	Q3478428
Q3103930	P2006190003	Q3103930
Q3135217	P31	Q13221722
Q3135217	label	Hidabu Abote
Q3135217	P17	Q115
Q3135217	P2006190001	Q202107
Q3135217	P2006190002	Q3478428
Q3135217	P2006190003	Q3135217
Q3194974	P31	Q13221722
Q3194974	label	Kembibit
Q3194974	P17	Q115
Q3194974	P2006190001	Q202107
Q3194974	P2006190002	Q3478428
Q3194974	P2006190003	Q3194974
Q3444674	P31	Q13220204
Q3444674	label	Gabi Rasu
Q3444674	P17	Q115
Q3444674	P2006190001	Q193494
Q3444674	P2006190002	Q3444674
Q2843213	P31	Q13221722
Q2843213	label	Amibara
Q2843213	P17	Q115
Q2843213	P2006190001	Q193494
Q2843213	P2006190002	Q3444674
Q2843213	P2006190003	Q2843213
Q2874673	P31	Q13221722
Q2874673	label	Awash Fentale
Q2874673	P17	Q115
Q2874673	P2006190001	Q193494
Q2874673	P2006190002	Q3444674
Q2874673	P2006190003	Q2874673
Q2928329	P31	Q13221722
Q2928329	label	Bure Mudaytu
Q2928329	P17	Q115
Q2928329	P2006190001	Q193494
Q2928329	P2006190002	Q3444674
Q2928329	P2006190003	Q2928329
Q3041120	P31	Q13221722
Q3041120	label	Dulecha
Q3041120	P17	Q115
Q3041120	P2006190001	Q193494
Q3041120	P2006190002	Q3444674
Q3041120	P2006190003	Q3041120
Q3104708	P31	Q13221722
Q3104708	label	Gewane
Q3104708	P17	Q115
Q3104708	P2006190001	Q193494
Q3104708	P2006190002	Q3444674
Q3104708	P2006190003	Q3104708
Q3444678	P31	Q13220204
Q3444678	label	Awsi Rasu
Q3444678	P17	Q115
Q3444678	P2006190001	Q193494
Q3444678	P2006190002	Q3444678
Q2825704	P31	Q13221722
Q2825704	label	Afambo
Q2825704	P17	Q115
Q2825704	P2006190001	Q193494
Q2825704	P2006190002	Q3444678
Q2825704	P2006190003	Q2825704
Q2866336	P31	Q13221722
Q2866336	label	Asayita
Q2866336	P17	Q115
Q2866336	P2006190001	Q193494
Q2866336	P2006190002	Q3444678
Q2866336	P2006190003	Q2866336
Q2963527	P31	Q13221722
Q2963527	label	Chifra
Q2963527	P17	Q115
Q2963527	P2006190001	Q193494
Q2963527	P2006190002	Q3444678
Q2963527	P2006190003	Q2963527
Q3040652	P31	Q13221722
Q3040652	label	Dubti
Q3040652	P17	Q115
Q3040652	P2006190001	Q193494
Q3040652	P2006190002	Q3444678
Q3040652	P2006190003	Q3040652
Q3050957	P31	Q13221722
Q3050957	label	Elidar
Q3050957	P17	Q115
Q3050957	P2006190001	Q193494
Q3050957	P2006190002	Q3444678
Q3050957	P2006190003	Q3050957
Q3200732	P31	Q13221722
Q3200732	label	Kuyu
Q3200732	P17	Q115
Q3200732	P2006190001	Q202107
Q3200732	P2006190002	Q3478428
Q3200732	P2006190003	Q3200732
Q3566240	P31	Q13221722
Q3566240	label	Wara Jarso
Q3566240	P17	Q115
Q3566240	P2006190001	Q202107
Q3566240	P2006190002	Q3478428
Q3566240	P2006190003	Q3566240
Q3570146	P31	Q13221722
Q3570146	label	Wuchale
Q3570146	P17	Q115
Q3570146	P2006190001	Q202107
Q3570146	P2006190002	Q3478428
Q3570146	P2006190003	Q3570146
Q55670593	P31	Q13221722
Q55670593	label	Awash
Q55670593	P17	Q115
Q55670593	P2006190001	Q193494
Q55670593	P2006190002	Q3444674
Q55670593	P2006190003	Q55670593
Q3314275	P31	Q13221722
Q3314275	label	Mille
Q3314275	P17	Q115
Q3314275	P2006190001	Q193494
Q3314275	P2006190002	Q3444678
Q3314275	P2006190003	Q3314275
Q6432253	P31	Q13221722
Q6432253	label	Kori
Q6432253	P17	Q115
Q6432253	P2006190001	Q193494
Q6432253	P2006190002	Q3444678
Q6432253	P2006190003	Q6432253
Q55603180	P31	Q13221722
Q55603180	label	Ada'ar (woreda)
Q55603180	P17	Q115
Q55603180	P2006190001	Q193494
Q55603180	P2006190002	Q3444678
Q55603180	P2006190003	Q55603180
Q55670452	P31	Q13221722
Q55670452	label	Semera Logia
Q55670452	P17	Q115
Q55670452	P2006190001	Q193494
Q55670452	P2006190002	Q3444678
Q55670452	P2006190003	Q55670452
Q6192157	P31	Q13221722
Q6192157	label	Jido
Q6192157	P17	Q115
Q6192157	P2006190001	Q202107
Q6192157	P2006190002	Q3478428
Q6192157	P2006190003	Q6192157
Q2902680	P31	Q13220204
Q2902680	label	Mehakelegnaw Zone
Q2902680	P17	Q115
Q2902680	P2006190001	Q200127
Q2902680	P2006190002	Q2902680
Q56524196	P31	Q13221722
Q56524196	label	Adwa town
Q56524196	P17	Q115
Q56524196	P2006190001	Q200127
Q56524196	P2006190002	Q2902680
Q56524196	P2006190003	Q56524196
Q56524220	P31	Q13221722
Q56524220	label	Axum town
Q56524220	P17	Q115
Q56524220	P2006190001	Q200127
Q56524220	P2006190002	Q2902680
Q56524220	P2006190003	Q56524220
Q2902728	P31	Q13220204
Q2902728	label	Mi'irabawi Zone
Q2902728	P17	Q115
Q2902728	P2006190001	Q200127
Q2902728	P2006190002	Q2902728
Q56628140	P31	Q13221722
Q56628140	label	Humera
Q56628140	P17	Q115
Q56628140	P2006190001	Q200127
Q56628140	P2006190002	Q2902728
Q56628140	P2006190003	Q56628140
Q2895686	P31	Q13220204
Q2895686	label	Bench Maji Zone
Q2895686	P17	Q115
Q2895686	P2006190001	Q203193
Q2895686	P2006190002	Q2895686
Q16254391	P31	Q13221722
Q16254391	label	Bero
Q16254391	P17	Q115
Q16254391	P2006190001	Q203193
Q16254391	P2006190002	Q2895686
Q16254391	P2006190003	Q16254391
Q16979589	P31	Q13221722
Q16979589	label	She Bench
Q16979589	P17	Q115
Q16979589	P2006190001	Q203193
Q16979589	P2006190002	Q2895686
Q16979589	P2006190003	Q16979589
Q16995799	P31	Q13221722
Q16995799	label	Semien Bench
Q16995799	P17	Q115
Q16995799	P2006190001	Q203193
Q16995799	P2006190002	Q2895686
Q16995799	P2006190003	Q16995799
Q16999700	P31	Q13221722
Q16999700	label	Guraferda
Q16999700	P17	Q115
Q16999700	P2006190001	Q203193
Q16999700	P2006190002	Q2895686
Q16999700	P2006190003	Q16999700
Q17044358	P31	Q13221722
Q17044358	label	Meinit Goldiya
Q17044358	P17	Q115
Q17044358	P2006190001	Q203193
Q17044358	P2006190002	Q2895686
Q17044358	P2006190003	Q17044358
Q17063961	P31	Q13221722
Q17063961	label	Debub Bench
Q17063961	P17	Q115
Q17063961	P2006190001	Q203193
Q17063961	P2006190002	Q2895686
Q17063961	P2006190003	Q17063961
Q17073740	P31	Q13221722
Q17073740	label	Meinit Shasha
Q17073740	P17	Q115
Q17073740	P2006190001	Q203193
Q17073740	P2006190002	Q2895686
Q17073740	P2006190003	Q17073740
Q2916300	P31	Q13220204
Q2916300	label	Semien Wollo Zone
Q2916300	P17	Q115
Q2916300	P2006190001	Q203009
Q2916300	P2006190002	Q2916300
Q972313	P31	Q13221722
Q972313	label	Habru
Q972313	P17	Q115
Q972313	P2006190001	Q203009
Q972313	P2006190002	Q2916300
Q972313	P2006190003	Q972313
Q1529783	P31	Q13221722
Q1529783	label	Wadla
Q1529783	P17	Q115
Q1529783	P2006190001	Q203009
Q1529783	P2006190002	Q2916300
Q1529783	P2006190003	Q1529783
Q2378407	P31	Q13221722
Q2378407	label	Guba Lafto
Q2378407	P17	Q115
Q2378407	P2006190001	Q203009
Q2378407	P2006190002	Q2916300
Q2378407	P2006190003	Q2378407
Q2927733	P31	Q13221722
Q2927733	label	Bugna
Q2927733	P17	Q115
Q2927733	P2006190001	Q203009
Q2927733	P2006190002	Q2916300
Q2927733	P2006190003	Q2927733
Q3019273	P31	Q13221722
Q3019273	label	Dawuntna Delant
Q3019273	P17	Q115
Q3019273	P2006190001	Q203009
Q3019273	P2006190002	Q2916300
Q3019273	P2006190003	Q3019273
Q3105404	P31	Q13221722
Q3105404	label	Gidan
Q3105404	P17	Q115
Q3105404	P2006190001	Q203009
Q3105404	P2006190002	Q2916300
Q3105404	P2006190003	Q3105404
Q3198140	P31	Q13221722
Q3198140	label	Kobo
Q3198140	P17	Q115
Q3198140	P2006190001	Q203009
Q3198140	P2006190002	Q2916300
Q3198140	P2006190003	Q3198140
Q631190	P31	Q13221722
Q631190	label	Werie Lehe
Q631190	P17	Q115
Q631190	P2006190001	Q200127
Q631190	P2006190002	Q2902680
Q631190	P2006190003	Q631190
Q924874	P31	Q13221722
Q924874	label	Abergele
Q924874	P17	Q115
Q924874	P2006190001	Q200127
Q924874	P2006190002	Q2902680
Q924874	P2006190003	Q924874
Q2376195	P31	Q13221722
Q2376195	label	Adwa
Q2376195	P17	Q115
Q2376195	P2006190001	Q200127
Q2376195	P2006190002	Q2902680
Q2376195	P2006190003	Q2376195
Q3021278	P31	Q13221722
Q3021278	label	Degua Tembien
Q3021278	P17	Q115
Q3021278	P2006190001	Q200127
Q3021278	P2006190002	Q2902680
Q3021278	P2006190003	Q3021278
Q3055091	P31	Q13221722
Q3055091	label	Enticho
Q3055091	P17	Q115
Q3055091	P2006190001	Q200127
Q3055091	P2006190002	Q2902680
Q3055091	P2006190003	Q3055091
Q3198433	P31	Q13221722
Q3198433	label	Kola Tembien
Q3198433	P17	Q115
Q3198433	P2006190001	Q200127
Q3198433	P2006190002	Q2902680
Q3198433	P2006190003	Q3198433
Q3206236	P31	Q13221722
Q3206236	label	La'ilay Maychew
Q3206236	P17	Q115
Q3206236	P2006190001	Q200127
Q3206236	P2006190002	Q2902680
Q3206236	P2006190003	Q3206236
Q3306441	P31	Q13221722
Q3306441	label	Mereb Lehe
Q3306441	P17	Q115
Q3306441	P2006190001	Q200127
Q3306441	P2006190002	Q2902680
Q3306441	P2006190003	Q3306441
Q3335012	P31	Q13221722
Q3335012	label	Naeder Adet
Q3335012	P17	Q115
Q3335012	P2006190001	Q200127
Q3335012	P2006190002	Q2902680
Q3335012	P2006190003	Q3335012
Q3513941	P31	Q13221722
Q3513941	label	Tahtay Maychew
Q3513941	P17	Q115
Q3513941	P2006190001	Q200127
Q3513941	P2006190002	Q2902680
Q3513941	P2006190003	Q3513941
Q1445950	P31	Q13221722
Q1445950	label	Tsegede
Q1445950	P17	Q115
Q1445950	P2006190001	Q200127
Q1445950	P2006190002	Q2902728
Q1445950	P2006190003	Q1445950
Q2894601	P31	Q13221722
Q2894601	label	Wolqayt
Q2894601	P17	Q115
Q2894601	P2006190001	Q200127
Q2894601	P2006190002	Q2902728
Q2894601	P2006190003	Q2894601
Q3191840	P31	Q13221722
Q3191840	label	Kafta Humera
Q3191840	P17	Q115
Q3191840	P2006190001	Q200127
Q3191840	P2006190002	Q2902728
Q3191840	P2006190003	Q3191840
Q3032672	P31	Q13221722
Q3032672	label	Maji
Q3032672	P17	Q115
Q3032672	P2006190001	Q203193
Q3032672	P2006190002	Q2895686
Q3032672	P2006190003	Q3032672
Q3481774	P31	Q13221722
Q3481774	label	Sheko
Q3481774	P17	Q115
Q3481774	P2006190001	Q203193
Q3481774	P2006190002	Q2895686
Q3481774	P2006190003	Q3481774
Q3505376	P31	Q13221722
Q3505376	label	Surma
Q3505376	P17	Q115
Q3505376	P2006190001	Q203193
Q3505376	P2006190002	Q2895686
Q3505376	P2006190003	Q3505376
Q2916380	P31	Q13220204
Q2916380	label	Semien Gondar Zone
Q2916380	P17	Q115
Q2916380	P2006190001	Q203009
Q2916380	P2006190002	Q2916380
Q2391483	P31	Q13221722
Q2391483	label	Qwara
Q2391483	P17	Q115
Q2391483	P2006190001	Q203009
Q2391483	P2006190002	Q2916380
Q2391483	P2006190003	Q2391483
Q2824138	P31	Q13221722
Q2824138	label	Addi Arkay
Q2824138	P17	Q115
Q2824138	P2006190001	Q203009
Q2824138	P2006190002	Q2916380
Q2824138	P2006190003	Q2824138
Q2832403	P31	Q13221722
Q2832403	label	Alefa
Q2832403	P17	Q115
Q2832403	P2006190001	Q203009
Q2832403	P2006190002	Q2916380
Q2832403	P2006190003	Q2832403
Q2894304	P31	Q13221722
Q2894304	label	Belessa
Q2894304	P17	Q115
Q2894304	P2006190001	Q203009
Q2894304	P2006190002	Q2916380
Q2894304	P2006190003	Q2894304
Q2894614	P31	Q13221722
Q2894614	label	Wegera
Q2894614	P17	Q115
Q2894614	P2006190001	Q203009
Q2894614	P2006190002	Q2916380
Q2894614	P2006190003	Q2894614
Q2899109	P31	Q13221722
Q2899109	label	Chilga
Q2899109	P17	Q115
Q2899109	P2006190001	Q203009
Q2899109	P2006190002	Q2916380
Q2899109	P2006190003	Q2899109
Q2900447	P31	Q13221722
Q2900447	label	Beyeda
Q2900447	P17	Q115
Q2900447	P2006190001	Q203009
Q2900447	P2006190002	Q2916380
Q2900447	P2006190003	Q2900447
Q3011586	P31	Q13221722
Q3011586	label	Dabat
Q3011586	P17	Q115
Q3011586	P2006190001	Q203009
Q3011586	P2006190002	Q2916380
Q3011586	P2006190003	Q3011586
Q3020792	P31	Q13221722
Q3020792	label	Debarq
Q3020792	P17	Q115
Q3020792	P2006190001	Q203009
Q3020792	P2006190002	Q2916380
Q3020792	P2006190003	Q3020792
Q2919962	P31	Q13220204
Q2919962	label	Debub Wollo Zone
Q2919962	P17	Q115
Q2919962	P2006190001	Q203009
Q2919962	P2006190002	Q2919962
Q973048	P31	Q13221722
Q973048	label	Tenta
Q973048	P17	Q115
Q973048	P2006190001	Q203009
Q973048	P2006190002	Q2919962
Q973048	P2006190003	Q973048
Q3304812	P31	Q13221722
Q3304812	label	Meket
Q3304812	P17	Q115
Q3304812	P2006190001	Q203009
Q3304812	P2006190002	Q2916300
Q3304812	P2006190003	Q3304812
Q5242718	P31	Q13221722
Q5242718	label	Dawunt
Q5242718	P17	Q115
Q5242718	P2006190001	Q203009
Q5242718	P2006190002	Q2916300
Q5242718	P2006190003	Q5242718
Q5253165	P31	Q13221722
Q5253165	label	Delanta
Q5253165	P17	Q115
Q5253165	P2006190001	Q203009
Q5253165	P2006190002	Q2916300
Q5253165	P2006190003	Q5253165
Q6494931	P31	Q13221722
Q6494931	label	Lasta
Q6494931	P17	Q115
Q6494931	P2006190001	Q203009
Q6494931	P2006190002	Q2916300
Q6494931	P2006190003	Q6494931
Q3022072	P31	Q13221722
Q3022072	label	Dembiya
Q3022072	P17	Q115
Q3022072	P2006190001	Q203009
Q3022072	P2006190002	Q2916380
Q3022072	P2006190003	Q3022072
Q3110446	P31	Q13221722
Q3110446	label	Gondar Zuria
Q3110446	P17	Q115
Q3110446	P2006190001	Q203009
Q3110446	P2006190002	Q2916380
Q3110446	P2006190003	Q3110446
Q3161614	P31	Q13221722
Q3161614	label	Jan Amora
Q3161614	P17	Q115
Q3161614	P2006190001	Q203009
Q3161614	P2006190002	Q2916380
Q3161614	P2006190003	Q3161614
Q3219954	P31	Q13221722
Q3219954	label	Lay Armachiho
Q3219954	P17	Q115
Q3219954	P2006190001	Q203009
Q3219954	P2006190002	Q2916380
Q3219954	P2006190003	Q3219954
Q3307331	P31	Q13221722
Q3307331	label	Metemma
Q3307331	P17	Q115
Q3307331	P2006190001	Q203009
Q3307331	P2006190002	Q2916380
Q3307331	P2006190003	Q3307331
Q3472289	P31	Q13221722
Q3472289	label	Sanja
Q3472289	P17	Q115
Q3472289	P2006190001	Q203009
Q3472289	P2006190002	Q2916380
Q3472289	P2006190003	Q3472289
Q6872258	P31	Q13221722
Q6872258	label	Mirab Belessa
Q6872258	P17	Q115
Q6872258	P2006190001	Q203009
Q6872258	P2006190002	Q2916380
Q6872258	P2006190003	Q6872258
Q6875929	P31	Q13221722
Q6875929	label	Misraq Belessa
Q6875929	P17	Q115
Q6875929	P2006190001	Q203009
Q6875929	P2006190002	Q2916380
Q6875929	P2006190003	Q6875929
Q7678612	P31	Q13221722
Q7678612	label	Takusa
Q7678612	P17	Q115
Q7678612	P2006190001	Q203009
Q7678612	P2006190002	Q2916380
Q7678612	P2006190003	Q7678612
Q7694682	P31	Q13221722
Q7694682	label	Tegeda
Q7694682	P17	Q115
Q7694682	P2006190001	Q203009
Q7694682	P2006190002	Q2916380
Q7694682	P2006190003	Q7694682
Q7849508	P31	Q13221722
Q7849508	label	Tselemt
Q7849508	P17	Q115
Q7849508	P2006190001	Q203009
Q7849508	P2006190002	Q2916380
Q7849508	P2006190003	Q7849508
Q17094051	P31	Q13221722
Q17094051	label	Mirab Armachiho
Q17094051	P17	Q115
Q17094051	P2006190001	Q203009
Q17094051	P2006190002	Q2916380
Q17094051	P2006190003	Q17094051
Q382135	P31	Q13220204
Q382135	label	Afder Zone
Q382135	P17	Q115
Q382135	P2006190001	Q202800
Q382135	P2006190002	Q382135
Q584224	P31	Q13221722
Q584224	label	Bare
Q584224	P17	Q115
Q584224	P2006190001	Q202800
Q584224	P2006190002	Q382135
Q584224	P2006190003	Q584224
Q682491	P31	Q13221722
Q682491	label	"Guradamole, Somali"
Q682491	P17	Q115
Q682491	P2006190001	Q202800
Q682491	P2006190002	Q382135
Q682491	P2006190003	Q682491
Q207638	P31	Q10864048
Q207638	label	Gambela Region
Q207638	P17	Q115
Q207638	P2006190001	Q207638
Q4777700	P31	Q13220204
Q4777700	label	Anuak Zone
Q4777700	P17	Q115
Q4777700	P2006190001	Q207638
Q4777700	P2006190002	Q4777700
Q2821681	P31	Q13221722
Q2821681	label	Abobo
Q2821681	P17	Q115
Q2821681	P2006190001	Q207638
Q2821681	P2006190002	Q4777700
Q2821681	P2006190003	Q2821681
Q3094932	P31	Q13221722
Q3094932	label	Gambela Zuria
Q3094932	P17	Q115
Q3094932	P2006190001	Q207638
Q3094932	P2006190002	Q4777700
Q3094932	P2006190003	Q3094932
Q3109852	P31	Q13221722
Q3109852	label	Gog
Q3109852	P17	Q115
Q3109852	P2006190001	Q207638
Q3109852	P2006190002	Q4777700
Q3109852	P2006190003	Q3109852
Q3183660	P31	Q13221722
Q3183660	label	Jor
Q3183660	P17	Q115
Q3183660	P2006190001	Q207638
Q3183660	P2006190002	Q4777700
Q3183660	P2006190003	Q3183660
Q5277708	P31	Q13221722
Q5277708	label	Dimma
Q5277708	P17	Q115
Q5277708	P2006190001	Q207638
Q5277708	P2006190002	Q4777700
Q5277708	P2006190003	Q5277708
Q56628071	P31	Q13221722
Q56628071	label	Weldiya
Q56628071	P17	Q115
Q56628071	P2006190001	Q203009
Q56628071	P2006190002	Q2916300
Q56628071	P2006190003	Q56628071
Q54585998	P31	Q13221722
Q54585998	label	Gondar
Q54585998	P17	Q115
Q54585998	P2006190001	Q203009
Q54585998	P2006190002	Q2916380
Q54585998	P2006190003	Q54585998
Q55720797	P31	Q13221722
Q55720797	label	Kuara
Q55720797	P17	Q115
Q55720797	P2006190001	Q203009
Q55720797	P2006190002	Q2916380
Q55720797	P2006190003	Q55720797
Q2841469	P31	Q13221722
Q2841469	label	Ambassel
Q2841469	P17	Q115
Q2841469	P2006190001	Q203009
Q2841469	P2006190002	Q2919962
Q2841469	P2006190003	Q2841469
Q3020931	P31	Q13221722
Q3020931	label	Debre Sina
Q3020931	P17	Q115
Q3020931	P2006190001	Q203009
Q3020931	P2006190002	Q2919962
Q3020931	P2006190003	Q3020931
Q3160768	P31	Q13221722
Q3160768	label	Jama
Q3160768	P17	Q115
Q3160768	P2006190001	Q203009
Q3160768	P2006190002	Q2919962
Q3160768	P2006190003	Q3160768
Q3192267	P31	Q13221722
Q3192267	label	Kalu
Q3192267	P17	Q115
Q3192267	P2006190001	Q203009
Q3192267	P2006190002	Q2919962
Q3192267	P2006190003	Q3192267
Q3194835	P31	Q13221722
Q3194835	label	Kelala
Q3194835	P17	Q115
Q3194835	P2006190001	Q203009
Q3194835	P2006190002	Q2919962
Q3194835	P2006190003	Q3194835
Q3200672	P31	Q13221722
Q3200672	label	Kutaber
Q3200672	P17	Q115
Q3200672	P2006190001	Q203009
Q3200672	P2006190002	Q2919962
Q3200672	P2006190003	Q3200672
Q3229039	P31	Q13221722
Q3229039	label	Legambo
Q3229039	P17	Q115
Q3229039	P2006190001	Q203009
Q3229039	P2006190002	Q2919962
Q3229039	P2006190003	Q3229039
Q3276653	P31	Q13221722
Q3276653	label	Magdala
Q3276653	P17	Q115
Q3276653	P2006190001	Q203009
Q3276653	P2006190002	Q2919962
Q3276653	P2006190003	Q3276653
Q3474737	P31	Q13221722
Q3474737	label	Sayint
Q3474737	P17	Q115
Q3474737	P2006190001	Q203009
Q3474737	P2006190002	Q2919962
Q3474737	P2006190003	Q3474737
Q3517176	P31	Q13221722
Q3517176	label	Tehuledere
Q3517176	P17	Q115
Q3517176	P2006190001	Q203009
Q3517176	P2006190002	Q2919962
Q3517176	P2006190003	Q3517176
Q3567070	P31	Q13221722
Q3567070	label	Wegde
Q3567070	P17	Q115
Q3567070	P2006190001	Q203009
Q3567070	P2006190002	Q2919962
Q3567070	P2006190003	Q3567070
Q3567299	P31	Q13221722
Q3567299	label	Were Babu
Q3567299	P17	Q115
Q3567299	P2006190001	Q203009
Q3567299	P2006190002	Q2919962
Q3567299	P2006190003	Q3567299
Q3567302	P31	Q13221722
Q3567302	label	Were Ilu
Q3567302	P17	Q115
Q3567302	P2006190001	Q203009
Q3567302	P2006190002	Q2919962
Q3567302	P2006190003	Q3567302
Q4670562	P31	Q13221722
Q4670562	label	Abuko
Q4670562	P17	Q115
Q4670562	P2006190001	Q203009
Q4670562	P2006190002	Q2919962
Q4670562	P2006190003	Q4670562
Q6517340	P31	Q13221722
Q6517340	label	Legahida
Q6517340	P17	Q115
Q6517340	P2006190001	Q203009
Q6517340	P2006190002	Q2919962
Q6517340	P2006190003	Q6517340
Q6809205	P31	Q13221722
Q6809205	label	Mehal Sayint
Q6809205	P17	Q115
Q6809205	P2006190001	Q203009
Q6809205	P2006190002	Q2919962
Q6809205	P2006190003	Q6809205
Q56605172	P31	Q13221722
Q56605172	label	Dessie
Q56605172	P17	Q115
Q56605172	P2006190001	Q203009
Q56605172	P2006190002	Q2919962
Q56605172	P2006190003	Q56605172
Q56605175	P31	Q13221722
Q56605175	label	Kombolcha
Q56605175	P17	Q115
Q56605175	P2006190001	Q203009
Q56605175	P2006190002	Q2919962
Q56605175	P2006190003	Q56605175
Q56247985	P31	Q13221722
Q56247985	label	Gambela
Q56247985	P17	Q115
Q56247985	P2006190001	Q207638
Q56247985	P2006190002	Q4777700
Q56247985	P2006190003	Q56247985
Q1324250	P31	Q13221722
Q1324250	label	Elekere
Q1324250	P17	Q115
Q1324250	P2006190001	Q202800
Q1324250	P2006190002	Q382135
Q1324250	P2006190003	Q1324250
Q2825710	P31	Q13221722
Q2825710	label	Afder
Q2825710	P17	Q115
Q2825710	P2006190001	Q202800
Q2825710	P2006190002	Q382135
Q2825710	P2006190003	Q2825710
Q2962798	P31	Q13221722
Q2962798	label	Cherti
Q2962798	P17	Q115
Q2962798	P2006190001	Q202800
Q2962798	P2006190002	Q382135
Q2962798	P2006190003	Q2962798
Q3034259	P31	Q13221722
Q3034259	label	Dolobay
Q3034259	P17	Q115
Q3034259	P2006190001	Q202800
Q3034259	P2006190002	Q382135
Q3034259	P2006190003	Q3034259
Q3315775	P31	Q13221722
Q3315775	label	Mirab Imi
Q3315775	P17	Q115
Q3315775	P2006190001	Q202800
Q3315775	P2006190002	Q382135
Q3315775	P2006190003	Q3315775
Q5586769	P31	Q13221722
Q5586769	label	Goro Bekeksa
Q5586769	P17	Q115
Q5586769	P2006190001	Q202800
Q5586769	P2006190002	Q382135
Q5586769	P2006190003	Q5586769
Q6394708	P31	Q13221722
Q6394708	label	Kersa Dula
Q6394708	P17	Q115
Q6394708	P2006190001	Q202800
Q6394708	P2006190002	Q382135
Q6394708	P2006190003	Q6394708
Q55607222	P31	Q13221722
Q55607222	label	Cherati (woreda)
Q55607222	P17	Q115
