id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:valid	node2;kgtk:list_len	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:si_units	node2;kgtk:units_node	node2;kgtk:text	node2;kgtk:language	node2;kgtk:language_suffix	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:truth	node2;kgtk:symbol
fsi;fsi-2006..csv;O108-P248-Q14818820-0000	fsi;fsi-2006..csv;O108	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O108-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O108	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O109	Q711	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O109;B109	fsi;fsi-2006..csv;O109	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O109-P248-Q14818820-0000	fsi;fsi-2006..csv;O109	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O109-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O109	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O110	Q211	PFSI-012	5.9QFSI-U002	quantity	True	0	5.9				QFSI-U002									
fsi;fsi-2006...csv;O110;B110	fsi;fsi-2006..csv;O110	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O110-P248-Q14818820-0000	fsi;fsi-2006..csv;O110	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O110-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O110	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O111	Q258	PFSI-012	5.8QFSI-U002	quantity	True	0	5.8				QFSI-U002									
fsi;fsi-2006...csv;O111;B111	fsi;fsi-2006..csv;O111	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O111-P248-Q14818820-0000	fsi;fsi-2006..csv;O111	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O111-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O111	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O112	Q191	PFSI-012	5.1QFSI-U002	quantity	True	0	5.1				QFSI-U002									
fsi;fsi-2006...csv;O112;B112	fsi;fsi-2006..csv;O112	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O112-P248-Q14818820-0000	fsi;fsi-2006..csv;O112	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O112-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O112	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O113	Q214	PFSI-012	1.8QFSI-U002	quantity	True	0	1.8				QFSI-U002									
fsi;fsi-2006...csv;O113;B113	fsi;fsi-2006..csv;O113	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O113-P248-Q14818820-0000	fsi;fsi-2006..csv;O113	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O113-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O113	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O114	Q37	PFSI-012	3.5QFSI-U002	quantity	True	0	3.5				QFSI-U002									
fsi;fsi-2006...csv;O114;B114	fsi;fsi-2006..csv;O114	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O114-P248-Q14818820-0000	fsi;fsi-2006..csv;O114	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O114-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O114	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O115	Q800	PFSI-012	4.2QFSI-U002	quantity	True	0	4.2				QFSI-U002									
fsi;fsi-2006...csv;O115;B115	fsi;fsi-2006..csv;O115	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O115-P248-Q14818820-0000	fsi;fsi-2006..csv;O115	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O115-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O115	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O116	Q36	PFSI-012	3.2QFSI-U002	quantity	True	0	3.2				QFSI-U002									
fsi;fsi-2006...csv;O116;B116	fsi;fsi-2006..csv;O116	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O116-P248-Q14818820-0000	fsi;fsi-2006..csv;O116	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O116-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O116	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O117	Q28	PFSI-012	3.6QFSI-U002	quantity	True	0	3.6				QFSI-U002									
fsi;fsi-2006...csv;O117;B117	fsi;fsi-2006..csv;O117	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O117-P248-Q14818820-0000	fsi;fsi-2006..csv;O117	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O117-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O117	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O118	Q842	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O118;B118	fsi;fsi-2006..csv;O118	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O118-P248-Q14818820-0000	fsi;fsi-2006..csv;O118	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O118-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O118	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O119	Q1027	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O119;B119	fsi;fsi-2006..csv;O119	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O119-P248-Q14818820-0000	fsi;fsi-2006..csv;O119	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O119-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O119	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O120	Q213	PFSI-012	3.5QFSI-U002	quantity	True	0	3.5				QFSI-U002									
fsi;fsi-2006...csv;O120;B120	fsi;fsi-2006..csv;O120	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O120-P248-Q14818820-0000	fsi;fsi-2006..csv;O120	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O120-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O120	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O121	Q77	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O121;B121	fsi;fsi-2006..csv;O121	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O121-P248-Q14818820-0000	fsi;fsi-2006..csv;O121	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O121-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O121	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O122	Q41	PFSI-012	1.4QFSI-U002	quantity	True	0	1.4				QFSI-U002									
fsi;fsi-2006...csv;O122;B122	fsi;fsi-2006..csv;O122	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O122-P248-Q14818820-0000	fsi;fsi-2006..csv;O122	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O122-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O122	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O123	Q414	PFSI-012	1.4QFSI-U002	quantity	True	0	1.4				QFSI-U002									
fsi;fsi-2006...csv;O123;B123	fsi;fsi-2006..csv;O123	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O123-P248-Q14818820-0000	fsi;fsi-2006..csv;O123	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O123-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O123	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O124	Q884	PFSI-012	4.2QFSI-U002	quantity	True	0	4.2				QFSI-U002									
fsi;fsi-2006...csv;O124;B124	fsi;fsi-2006..csv;O124	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O124-P248-Q14818820-0000	fsi;fsi-2006..csv;O124	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O124-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O124	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O125	Q183	PFSI-012	5.0QFSI-U002	quantity	True	0	5.0				QFSI-U002									
fsi;fsi-2006...csv;O125;B125	fsi;fsi-2006..csv;O125	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O125-P248-Q14818820-0000	fsi;fsi-2006..csv;O125	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O125-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O125	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O126	Q29	PFSI-012	1.8QFSI-U002	quantity	True	0	1.8				QFSI-U002									
fsi;fsi-2006...csv;O126;B126	fsi;fsi-2006..csv;O126	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O126-P248-Q14818820-0000	fsi;fsi-2006..csv;O126	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O126-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O126	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O127	Q215	PFSI-012	1.5QFSI-U002	quantity	True	0	1.5				QFSI-U002									
fsi;fsi-2006...csv;O127;B127	fsi;fsi-2006..csv;O127	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O127-P248-Q14818820-0000	fsi;fsi-2006..csv;O127	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O127-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O127	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O128	Q38	PFSI-012	2.8QFSI-U002	quantity	True	0	2.8				QFSI-U002									
fsi;fsi-2006...csv;O128;B128	fsi;fsi-2006..csv;O128	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O128-P248-Q14818820-0000	fsi;fsi-2006..csv;O128	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O128-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O128	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O129	Q30	PFSI-012	6.0QFSI-U002	quantity	True	0	6.0				QFSI-U002									
fsi;fsi-2006...csv;O129;B129	fsi;fsi-2006..csv;O129	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O129-P248-Q14818820-0000	fsi;fsi-2006..csv;O129	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O129-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O129	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O130	Q142	PFSI-012	3.8QFSI-U002	quantity	True	0	3.8				QFSI-U002									
fsi;fsi-2006...csv;O130;B130	fsi;fsi-2006..csv;O130	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O130-P248-Q14818820-0000	fsi;fsi-2006..csv;O130	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O130-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O130	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O131	Q145	PFSI-012	3.9QFSI-U002	quantity	True	0	3.9				QFSI-U002									
fsi;fsi-2006...csv;O131;B131	fsi;fsi-2006..csv;O131	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O131-P248-Q14818820-0000	fsi;fsi-2006..csv;O131	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O131-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O131	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O132	Q45	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O132;B132	fsi;fsi-2006..csv;O132	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O132-P248-Q14818820-0000	fsi;fsi-2006..csv;O132	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O132-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O132	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O133	Q298	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O133;B133	fsi;fsi-2006..csv;O133	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O133-P248-Q14818820-0000	fsi;fsi-2006..csv;O133	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O133-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O133	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O134	Q334	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O134;B134	fsi;fsi-2006..csv;O134	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O134-P248-Q14818820-0000	fsi;fsi-2006..csv;O134	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O134-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O134	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O135	Q29999	PFSI-012	4.1QFSI-U002	quantity	True	0	4.1				QFSI-U002									
fsi;fsi-2006...csv;O135;B135	fsi;fsi-2006..csv;O135	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O135-P248-Q14818820-0000	fsi;fsi-2006..csv;O135	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O135-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O135	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O136	Q17	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O136;B136	fsi;fsi-2006..csv;O136	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O136-P248-Q14818820-0000	fsi;fsi-2006..csv;O136	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O136-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O136	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O137	Q40	PFSI-012	2.1QFSI-U002	quantity	True	0	2.1				QFSI-U002									
fsi;fsi-2006...csv;O137;B137	fsi;fsi-2006..csv;O137	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O137-P248-Q14818820-0000	fsi;fsi-2006..csv;O137	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O137-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O137	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O138	Q35	PFSI-012	2.5QFSI-U002	quantity	True	0	2.5				QFSI-U002									
fsi;fsi-2006...csv;O138;B138	fsi;fsi-2006..csv;O138	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O138-P248-Q14818820-0000	fsi;fsi-2006..csv;O138	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O138-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O138	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O139	Q31	PFSI-012	1.5QFSI-U002	quantity	True	0	1.5				QFSI-U002									
fsi;fsi-2006...csv;O139;B139	fsi;fsi-2006..csv;O139	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O139-P248-Q14818820-0000	fsi;fsi-2006..csv;O139	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O139-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O139	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O140	Q16	PFSI-012	2.3QFSI-U002	quantity	True	0	2.3				QFSI-U002									
fsi;fsi-2006...csv;O140;B140	fsi;fsi-2006..csv;O140	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O140-P248-Q14818820-0000	fsi;fsi-2006..csv;O140	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O140-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O140	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O141	Q408	PFSI-012	1.5QFSI-U002	quantity	True	0	1.5				QFSI-U002									
fsi;fsi-2006...csv;O141;B141	fsi;fsi-2006..csv;O141	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O141-P248-Q14818820-0000	fsi;fsi-2006..csv;O141	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O141-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O141	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O142	Q664	PFSI-012	1.0QFSI-U002	quantity	True	0	1.0				QFSI-U002									
fsi;fsi-2006...csv;O142;B142	fsi;fsi-2006..csv;O142	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O142-P248-Q14818820-0000	fsi;fsi-2006..csv;O142	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O142-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O142	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O143	Q39	PFSI-012	1.5QFSI-U002	quantity	True	0	1.5				QFSI-U002									
fsi;fsi-2006...csv;O143;B143	fsi;fsi-2006..csv;O143	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O143-P248-Q14818820-0000	fsi;fsi-2006..csv;O143	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O143-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O143	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O144	Q27	PFSI-012	1.4QFSI-U002	quantity	True	0	1.4				QFSI-U002									
fsi;fsi-2006...csv;O144;B144	fsi;fsi-2006..csv;O144	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O144-P248-Q14818820-0000	fsi;fsi-2006..csv;O144	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O144-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O144	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O145	Q33	PFSI-012	1.5QFSI-U002	quantity	True	0	1.5				QFSI-U002									
fsi;fsi-2006...csv;O145;B145	fsi;fsi-2006..csv;O145	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O145-P248-Q14818820-0000	fsi;fsi-2006..csv;O145	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O145-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O145	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O146	Q34	PFSI-012	2.5QFSI-U002	quantity	True	0	2.5				QFSI-U002									
fsi;fsi-2006...csv;O146;B146	fsi;fsi-2006..csv;O146	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O146-P248-Q14818820-0000	fsi;fsi-2006..csv;O146	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O146-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O146	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;O147	Q20	PFSI-012	1.5QFSI-U002	quantity	True	0	1.5				QFSI-U002									
fsi;fsi-2006...csv;O147;B147	fsi;fsi-2006..csv;O147	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;O147-P248-Q14818820-0000	fsi;fsi-2006..csv;O147	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;O147-P2006020004-QFSI-0000	fsi;fsi-2006..csv;O147	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P2	Q1049	PFSI-013	9.8QFSI-U002	quantity	True	0	9.8				QFSI-U002									
fsi;fsi-2006...csv;P2;B2	fsi;fsi-2006..csv;P2	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P2-P248-Q14818820-0000	fsi;fsi-2006..csv;P2	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P2-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P2	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P3	Q974	PFSI-013	10.0QFSI-U002	quantity	True	0	10.0				QFSI-U002									
fsi;fsi-2006...csv;P3;B3	fsi;fsi-2006..csv;P3	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P3-P248-Q14818820-0000	fsi;fsi-2006..csv;P3	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P3-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P3	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P4	Q851830	PFSI-013	10.0QFSI-U002	quantity	True	0	10.0				QFSI-U002									
fsi;fsi-2006...csv;P4;B4	fsi;fsi-2006..csv;P4	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P4-P248-Q14818820-0000	fsi;fsi-2006..csv;P4	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P4-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P4	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P5	Q796	PFSI-013	10.0QFSI-U002	quantity	True	0	10.0				QFSI-U002									
fsi;fsi-2006...csv;P5;B5	fsi;fsi-2006..csv;P5	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P5-P248-Q14818820-0000	fsi;fsi-2006..csv;P5	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P5-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P5	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P6	Q954	PFSI-013	8.0QFSI-U002	quantity	True	0	8.0				QFSI-U002									
fsi;fsi-2006...csv;P6;B6	fsi;fsi-2006..csv;P6	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P6-P248-Q14818820-0000	fsi;fsi-2006..csv;P6	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P6-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P6	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P7	Q657	PFSI-013	8.0QFSI-U002	quantity	True	0	8.0				QFSI-U002									
fsi;fsi-2006...csv;P7;B7	fsi;fsi-2006..csv;P7	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P7-P248-Q14818820-0000	fsi;fsi-2006..csv;P7	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P7-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P7	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P8	Q1045	PFSI-013	8.5QFSI-U002	quantity	True	0	8.5				QFSI-U002									
fsi;fsi-2006...csv;P8;B8	fsi;fsi-2006..csv;P8	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P8-P248-Q14818820-0000	fsi;fsi-2006..csv;P8	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P8-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P8	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P9	Q790	PFSI-013	10.0QFSI-U002	quantity	True	0	10.0				QFSI-U002									
fsi;fsi-2006...csv;P9;B9	fsi;fsi-2006..csv;P9	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P9-P248-Q14818820-0000	fsi;fsi-2006..csv;P9	P248	Q14818820	symbol	True	0														Q14818820
fsi;fsi-2006..csv;P9-P2006020004-QFSI-0000	fsi;fsi-2006..csv;P9	P2006020004	QFSI	symbol	True	0														QFSI
fsi;fsi-2006..csv;P10	Q843	PFSI-013	9.2QFSI-U002	quantity	True	0	9.2				QFSI-U002									
fsi;fsi-2006...csv;P10;B10	fsi;fsi-2006..csv;P10	P585	^2006-01-01T00:00:00/9	date_and_times	True	0											"2006-01-01T00:00:00"	9		
fsi;fsi-2006..csv;P10-P248-Q14818820-0000	fsi;fsi-2006..csv;P10	P248	Q14818820	symbol	True	0														Q14818820
